0.00499, 0.00115923, 0.103972
0.00998, 0.00231864, 0.103888
0.01497, 0.00347819, 0.103749
0.01996, 0.00463779, 0.103554
0.02495, 0.00579731, 0.103304
0.02994, 0.00695655, 0.102999
0.03493, 0.00811524, 0.102641
0.03992, 0.00927307, 0.10223
0.04491, 0.0104296, 0.101768
0.0499, 0.0115844, 0.101254
0.05489, 0.0127367, 0.10069
0.05988, 0.013886, 0.100077
0.06487, 0.0150315, 0.0994174
0.06986, 0.0161722, 0.0987112
0.07485, 0.0173071, 0.0979603
0.07984, 0.0184352, 0.0971661
0.08483, 0.0195553, 0.0963301
0.08982, 0.0206661, 0.0954538
0.09481, 0.021766, 0.0945388
0.0998, 0.0228537, 0.0935868
0.10479, 0.0239275, 0.0925995
0.10978, 0.0249858, 0.0915787
0.11477, 0.0260266, 0.0905261
0.11976, 0.0270483, 0.0894435
0.12475, 0.0280487, 0.0883328
0.12974, 0.029026, 0.087196
0.13473, 0.0299779, 0.086035
0.13972, 0.0309024, 0.084852
0.14471, 0.0317973, 0.083649
0.1497, 0.0326604, 0.0824281
0.15469, 0.0334894, 0.0811918
0.15968, 0.0342821, 0.0799423
0.16467, 0.0350362, 0.078682
0.16966, 0.0357495, 0.0774134
0.17465, 0.0364196, 0.0761392
0.17964, 0.0370446, 0.074862
0.18463, 0.037622, 0.0735846
0.18962, 0.0381499, 0.0723099
0.19461, 0.0386262, 0.0710408
0.1996, 0.039049, 0.0697804
0.20459, 0.0394163, 0.0685317
0.20958, 0.0397264, 0.0672981
0.21457, 0.0399776, 0.0660827
0.21956, 0.0401684, 0.0648888
0.22455, 0.0402972, 0.06372
0.22954, 0.0403629, 0.0625795
0.23453, 0.0403643, 0.0614708
0.23952, 0.0403003, 0.0603975
0.24451, 0.04017, 0.0593629
0.2495, 0.0399727, 0.0583704
0.25449, 0.0397078, 0.0574236
0.25948, 0.0393748, 0.0565258
0.26447, 0.0389735, 0.0556801
0.26946, 0.0385036, 0.05489
0.27445, 0.0379651, 0.0541583
0.27944, 0.0373581, 0.0534882
0.28443, 0.0366828, 0.0528824
0.28942, 0.0359394, 0.0523437
0.29441, 0.0351285, 0.0518743
0.2994, 0.0342504, 0.0514768
