0.00499, 0.00214961, 0.207974
0.00998, 0.00634421, 0.207772
0.01497, 0.0105435, 0.207371
0.01996, 0.0147472, 0.206773
0.02495, 0.0189548, 0.205978
0.02994, 0.0231655, 0.204988
0.03493, 0.0273785, 0.203805
0.03992, 0.0315926, 0.202431
0.04491, 0.0358062, 0.20087
0.0499, 0.0400175, 0.199123
0.05489, 0.0442246, 0.197195
0.05988, 0.0484249, 0.195088
0.06487, 0.0526158, 0.192806
0.06986, 0.0567941, 0.190351
0.07485, 0.0609565, 0.187728
0.07984, 0.0650991, 0.18494
0.08483, 0.0692178, 0.18199
0.08982, 0.0733081, 0.178881
0.09481, 0.0773652, 0.175618
0.0998, 0.0813841, 0.172203
0.10479, 0.085359, 0.168638
0.10978, 0.0892843, 0.164929
0.11477, 0.0931537, 0.161077
0.11976, 0.0969608, 0.157085
0.12475, 0.100699, 0.152958
0.12974, 0.10436, 0.148698
0.13473, 0.107939, 0.144308
0.13972, 0.111426, 0.139791
0.14471, 0.114814, 0.135153
0.1497, 0.118095, 0.130396
0.15469, 0.121261, 0.125524
0.15968, 0.124303, 0.120543
0.16467, 0.127214, 0.115457
0.16966, 0.129984, 0.110271
0.17465, 0.132606, 0.104992
0.17964, 0.135072, 0.0996257
0.18463, 0.137373, 0.0941791
0.18962, 0.139501, 0.0886598
0.19461, 0.141449, 0.0830756
0.1996, 0.14321, 0.0774355
0.20459, 0.144778, 0.0717484
0.20958, 0.146145, 0.0660243
0.21457, 0.147307, 0.0602734
0.21956, 0.148258, 0.0545067
0.22455, 0.148994, 0.0487353
0.22954, 0.149512, 0.0429711
0.23453, 0.149809, 0.0372261
0.23952, 0.149883, 0.0315128
0.24451, 0.149734, 0.0258439
0.2495, 0.14936, 0.0202321
0.25449, 0.148764, 0.0146906
0.25948, 0.147947, 0.00923223
0.26447, 0.146911, 0.00387002
0.26946, 0.145661, -0.0013832
0.27445, 0.144201, -0.00651474
0.27944, 0.142537, -0.0115122
0.28443, 0.140675, -0.0163635
0.28942, 0.138622, -0.0210568
0.29441, 0.136386, -0.025581
0.2994, 0.133977, -0.0299253
0.30439, 0.131403, -0.0340792
0.30938, 0.128675, -0.0380333
0.31437, 0.125804, -0.0417784
0.31936, 0.1228, -0.0453061
0.32435, 0.119677, -0.0486086
0.32934, 0.116445, -0.0516789
0.33433, 0.113118, -0.0545105
0.33932, 0.109708, -0.0570977
0.34431, 0.106228, -0.0594354
0.3493, 0.102692, -0.0615194
0.35429, 0.0991141, -0.063346
0.35928, 0.0955065, -0.0649121
0.36427, 0.0918835, -0.0662154
0.36926, 0.0882585, -0.067254
