0.00499, 0.00415121, 0.207902
0.00998, 0.00830266, 0.207609
0.01497, 0.0124542, 0.20712
0.01996, 0.0166056, 0.206438
0.02495, 0.0207563, 0.205564
0.02994, 0.0249058, 0.204498
0.03493, 0.0290531, 0.203245
0.03992, 0.0331972, 0.201806
0.04491, 0.0373367, 0.200183
0.0499, 0.0414699, 0.198381
0.05489, 0.045595, 0.196401
0.05988, 0.0497096, 0.194248
0.06487, 0.0538113, 0.191924
0.06986, 0.0578971, 0.189434
0.07485, 0.0619638, 0.186781
0.07984, 0.066008, 0.183967
0.08483, 0.0700257, 0.180998
0.08982, 0.0740127, 0.177875
0.09481, 0.0779646, 0.174604
0.0998, 0.0818765, 0.171186
0.10479, 0.0857431, 0.167625
0.10978, 0.0895591, 0.163925
0.11477, 0.0933185, 0.160088
0.11976, 0.0970153, 0.156118
0.12475, 0.100643, 0.152018
0.12974, 0.104195, 0.147791
0.13473, 0.107664, 0.14344
0.13972, 0.111044, 0.13897
0.14471, 0.114326, 0.134383
0.1497, 0.117504, 0.129684
0.15469, 0.120569, 0.124877
0.15968, 0.123513, 0.119966
0.16467, 0.126329, 0.114956
0.16966, 0.129009, 0.109852
0.17465, 0.131545, 0.104661
0.17964, 0.133929, 0.0993869
0.18463, 0.136153, 0.0940381
0.18962, 0.13821, 0.0886213
0.19461, 0.140094, 0.0831443
0.1996, 0.141796, 0.0776154
0.20459, 0.14331, 0.0720435
0.20958, 0.144632, 0.0664379
0.21457, 0.145754, 0.0608086
0.21956, 0.146674, 0.0551659
0.22455, 0.147385, 0.0495208
0.22954, 0.147886, 0.0438844
0.23453, 0.148173, 0.0382685
0.23952, 0.148245, 0.032685
0.24451, 0.148101, 0.0271461
0.2495, 0.14774, 0.0216642
0.25449, 0.147163, 0.0162518
0.25948, 0.146372, 0.0109215
0.26447, 0.14537, 0.0056857
0.26946, 0.14416, 0.000556991
0.27445, 0.142747, -0.00445238
0.27944, 0.141135, -0.00933035
0.28443, 0.139331, -0.0140651
0.28942, 0.137341, -0.0186453
0.29441, 0.135174, -0.0230599
0.2994, 0.132838, -0.0272982
0.30439, 0.130341, -0.0313503
0.30938, 0.127694, -0.0352065
0.31437, 0.124907, -0.038858
0.31936, 0.121991, -0.0422963
0.32435, 0.118957, -0.0455138
0.32934, 0.115816, -0.0485033
0.33433, 0.112581, -0.0512584
0.33932, 0.109265, -0.0537733
0.34431, 0.105879, -0.0560429
0.3493, 0.102437, -0.0580626
0.35429, 0.0989521, -0.0598286
0.35928, 0.095437, -0.0613377
0.36427, 0.0919049, -0.0625873
0.36926, 0.0883691, -0.0635752
0.37425, 0.0848426, -0.0643002
0.37924, 0.0813384, -0.0647611
0.38423, 0.0778694, -0.0649576
0.38922, 0.0744484, -0.0648896
0.39421, 0.0710877, -0.0645576
0.3992, 0.0677997, -0.0639625
0.40419, 0.0645963, -0.0631054
0.40918, 0.0614891, -0.0619877
0.41417, 0.0584894, -0.0606113
0.41916, 0.0556079, -0.0589781
0.42415, 0.0528551, -0.0570902
0.42914, 0.0502407, -0.0549498
0.43413, 0.0477742, -0.0525593
0.43912, 0.0454642, -0.049921
0.44411, 0.0433188, -0.0470373
0.4491, 0.0413454, -0.0439104
0.45409, 0.0395504, -0.0405423
0.45908, 0.0379397, -0.0369352
0.46407, 0.0365178, -0.0330906
0.46906, 0.0352885, -0.0290103
0.47405, 0.0342543, -0.0246953
0.47904, 0.0334165, -0.0201467
0.48403, 0.0327748, -0.0153651
0.48902, 0.0323276, -0.0103508
0.49401, 0.0320714, -0.00510399
0.499, 0.032001, 0.000375582
0.50399, 0.0321088, 0.00608822
0.50898, 0.0323853, 0.0120343
0.51397, 0.0328182, 0.0182142
0.51896, 0.0333926, 0.0246278
0.52395, 0.0340909, 0.0312748
0.52894, 0.0348922, 0.0381539
0.53393, 0.0357724, 0.0452626
0.53892, 0.0367038, 0.0525969
0.54391, 0.0376556, 0.0601506
0.5489, 0.0385933, 0.0679148
0.55389, 0.039479, 0.0758772
0.55888, 0.0402717, 0.0840214
0.56387, 0.0409276, 0.0923263
0.56886, 0.041401, 0.100765
0.57385, 0.0416446, 0.109304
0.57884, 0.0416108, 0.117904
0.58383, 0.0412529, 0.126516
0.58882, 0.0405268, 0.135084
0.59381, 0.0393925, 0.143545
0.5988, 0.0378161, 0.151827
0.60379, 0.0357718, 0.159851
0.60878, 0.0332438, 0.167533
0.61377, 0.0302281, 0.174786
0.61876, 0.0267338, 0.181518
0.62375, 0.0227847, 0.187641
0.62874, 0.0184191, 0.193071
0.63373, 0.0136899, 0.197729
0.63872, 0.00866349, 0.201547
0.64371, 0.00341762, 0.204473
0.6487, -0.00196085, 0.206469
0.65369, -0.00737934, 0.207514
0.65868, -0.0127431, 0.207608
0.66367, -0.017959, 0.206767
0.66866, -0.0229392, 0.205029
0.67365, -0.0276041, 0.202445
0.67864, -0.0318858, 0.199081
0.68363, -0.0357291, 0.195015
0.68862, -0.0390938, 0.190332
0.69361, -0.0419542, 0.185122
0.6986, -0.0442992, 0.179477
0.70359, -0.0461312, 0.173486
